source,link,date,grade,scoreType,text,upThumbs,totalThumbs,helpfulness
P3valls,http://www.metacritic.com/user/P3valls,"Jan 26, 2023",10,Positive,"Como los arcades de antaño, diversión, variedad y jugabilidad mágicos, un pedazo 10 como una catedral",5,7,0.7142857142857143
Jubilei,http://www.metacritic.com/user/Jubilei,"Jan 26, 2023",10,Positive,"A very fun and enjoyable game to play, I'm really enjoying it! Congratulations to the Xbox and Bethesda team for this beautiful game!",5,7,0.7142857142857143
johnben11,http://www.metacritic.com/user/johnben11,"Jan 26, 2023",10,Positive,"Dense with creativity, charm, accompanied by an awesome soundtrack. Hi Fi rush never misses a beat (Pun intended). This new IP is one of the freshest takes I've seen on the hack and slash formula, built on an intuitive combat system with expansive combos and effective controls.",5,7,0.7142857142857143
Mpatronn,http://www.metacritic.com/user/Mpatronn,"Jan 26, 2023",10,Positive,"Soundtrack precioso, buen gameplay excelentes personajes y muy buen doblaje, el humor y la animación también son de 10, bella manera para revivir los hack n slash y el género musical",5,7,0.7142857142857143
SenhorVL,http://www.metacritic.com/user/SenhorVL,"Jan 26, 2023",10,Positive,"É um HACKNSLASH perfeito, o q Xbox precisava há uma década. Brilhante demais, divertido, polido, bonito. Perfeito",4,6,0.6666666666666666
Ps5net,http://www.metacritic.com/user/Ps5net,"Jan 26, 2023",10,Positive,This is probably the best game this january this game shame forspoken wow this game is great i recommend this game.,4,6,0.6666666666666666
xBURK,http://www.metacritic.com/user/xBURK,"Jan 26, 2023",10,Positive,"Absolutely a must for anyone who loves pure video game fun!  Tango just knows how to make games period.  They usually stick to horror, but this passion project proves they can make anything they put thier mind to.  By far one of the best games I've played in years.",4,6,0.6666666666666666
solaire7564,http://www.metacritic.com/user/solaire7564,"Jan 26, 2023",10,Positive,"Esse jogo reune o que há de melhor na industria(hack shalsh, excelente trilha sonora e direção de arte foda), tem tudo para ser um goty",4,6,0.6666666666666666
LuciferBR,http://www.metacritic.com/user/LuciferBR,"Jan 26, 2023",10,Positive,"Topo jogo esta fantástico, bom demais, faz lembrar os velhos tempos, parabéns aos desenvolvedores.",4,6,0.6666666666666666
Displacement,http://www.metacritic.com/user/Displacement,"Feb  7, 2023",3,Negative,"Repellant characters are so insufferable that even good dynamics wouldn't help this game. I'm a drummer so I gravitate towards rhythm games, so the combat is OK. But there is so much awful dialogue from a character that seems like the 'heroic' version of the incel from high school who refused to shower. I tried to like it, I kept at it for 2 hours before I uninstalled.",2,3,0.6666666666666666
trds,http://www.metacritic.com/user/trds,"Jan 26, 2023",10,Positive,"Que jogo incrível.Precisamos mais disso, jogos criativos e divertidos.A dublagem ficou mto boa tbm.",2,3,0.6666666666666666
Don_SoLow,http://www.metacritic.com/user/Don_SoLow,"Jan 26, 2023",10,Positive,"Its rare when a unique mash up of different genres and game styles comes together well, but it's even rarer when its an absolute masterpiece! Tango Gameworks has surprised the world by not only getting out away from their horror roots, but also creating something masterful and original on their first attempt. This is Tango's best work yet and the best Xbox game since Ori and the Will of the Wisps. This is an absolute must-play even if you think the rhythm sections will turn you off!",2,3,0.6666666666666666
NBMTX,http://www.metacritic.com/user/NBMTX,"Jan 26, 2023",10,Positive,"This game's a gd 10. The rhythm aspect is fairly forgiving, and the level grades aren't really discouraging. The art style is incredible and seamless. The comedy is fantastic with loads of homages from anime and games. Tango clearly put lots of love into this game, which seems to be off to a phenomenal launch.",2,3,0.6666666666666666
iTz-SiNZ-v2,http://www.metacritic.com/user/iTz-SiNZ-v2,"Jan 26, 2023",10,Positive,"If Devil May Cry had a baby with Metal: Hellsinger and dressed in Jet Set Radio's clothes. It would be Hi-Fi Rush. Ignore the sad little PlayStation virgins review bombing this great little game. They have nothing better to do, since none of them want to buy Forspoken.",2,3,0.6666666666666666
Oluasc,http://www.metacritic.com/user/Oluasc,"Jan 26, 2023",10,Positive,"Loving everything about the game.Visuals are amazing.Mechanics are amazing.Animation are top notch.The musics are superb.Just perfect!!!!",2,3,0.6666666666666666
rubensmiranda,http://www.metacritic.com/user/rubensmiranda,"Jan 27, 2023",10,Positive,This game is already the surprise of the year. I confess that it has been very funny to see the fanboys trying to diminish this masterpiece.,2,3,0.6666666666666666
funyunknight,http://www.metacritic.com/user/funyunknight,"Jan 27, 2023",10,Positive,"Tango Gameworks just dropped a banger out of the blue. I wish more game developers would drop games so quickly after announcing them. I hate the long waits! What a great game though, also beautiful art in it. Awesome content for Game Pass! Great job Xbox.",2,3,0.6666666666666666
ESPARTANO117,http://www.metacritic.com/user/ESPARTANO117,"Jan 26, 2023",9,Positive,"El combate y los pequeños desvíos en los escenarios para encontrar mejoras o partes es encantador, me gusta ver propuestas AA de estudios grandes, ver más allá de “solo juegos de terror” de Tango es una bonita propuesta y queda reflejado en el producto final. Por mas juegos como este, Pentiment, It takes two y Astro’s Playroom ❤️.",2,3,0.6666666666666666
JowDF,http://www.metacritic.com/user/JowDF,"Jan 26, 2023",10,Positive,"Viciante, é um excelente hack n slash rítmico, a dublagem em PTBR é ótima e os gráficos são muito bonitos, o combate é bem intuitivo, as batalhas são ótimas e a trilha sonora é fantástica, foi uma excelente surpresa para esse início de ano.",2,3,0.6666666666666666
conkerfale,http://www.metacritic.com/user/conkerfale,"Jan 28, 2023",10,Positive,太好玩了，强烈推荐，完全停不下来，即使动作苦手，也能玩得尽兴，这是非常难得的，今年最大的惊喜，全程燃爆，BOSS战超然，又重新燃起了我对电子游戏的兴趣~~~！！！,2,3,0.6666666666666666
PlayHard,http://www.metacritic.com/user/PlayHard,"Jan 26, 2023",10,Positive,OH MY GOSH! Hi-Fi Rush is so far the best game of 2023. I'm completely in love. Hack n slash with rhythmic beats and unique graphics! A masterpiece!,2,3,0.6666666666666666
Animae,http://www.metacritic.com/user/Animae,"Jan 27, 2023",10,Positive,Awesome game. I didn't expect it but it's so fun to play that I'm addicted.,2,3,0.6666666666666666
Valdemir7,http://www.metacritic.com/user/Valdemir7,"Jan 26, 2023",10,Positive,"É justamente isso que o Xbox precisa, jogo criativo, divertido, entregue redondinho, localização PtBr em legenda e áudio. Jogo que bateu a nostalgia da era SEGA Dreamcast. Parabéns aos estudios Xbox que estão saindo da mesmice da indústria gamer e trazendo algo diferente.",2,3,0.6666666666666666
halo0,http://www.metacritic.com/user/halo0,"Jan 26, 2023",10,Positive,"prometeu nada e entregou tudo, simplesmente fantástico e viciante, dar porrada nos robôs no ritmo da musica e o melhor de tudo diretamente no game pass",2,3,0.6666666666666666
ERniCC,http://www.metacritic.com/user/ERniCC,"Jan 28, 2023",10,Positive,"I can’t get into the Beat yet, but I liked the game and will continue to play",2,3,0.6666666666666666
EduSoares,http://www.metacritic.com/user/EduSoares,"Jan 26, 2023",10,Positive,"Amazing game! Hi-Fi Rush was a great surprise, a game with personality. Game play overflows with fun and joy. Combat is great and precise, and the rhythm mechanic is so good that even jumping on the beat is completely satisfying. Love it. 10/10",2,3,0.6666666666666666
Cyshox,http://www.metacritic.com/user/Cyshox,"Jan 26, 2023",10,Positive,What a surprise - I fell in love with this game. The visuals are top notch and the gameplay feels very refreshing. I really enjoy the rhythm-based combat and it's soundtrack. Highly recommended.,2,3,0.6666666666666666
zaomelao,http://www.metacritic.com/user/zaomelao,"Jan 27, 2023",10,Positive,"Sensacional. Fora da caixa. Saindo da fórmula batida de jogos mais do mesmo. Jogabilidade, gráficos e música espetaculares",2,3,0.6666666666666666
Joseafc1,http://www.metacritic.com/user/Joseafc1,"Jan 26, 2023",9,Positive,Excelente juego ,2,3,0.6666666666666666
rockstarxp,http://www.metacritic.com/user/rockstarxp,"Jan 28, 2023",10,Positive,"Incredible game, sound is wonderful and gameplay is highly addictive.Would really like to see Tango get the chance to stretch their creative muscle with more of these types of games. In a day and age where games release with bloated marketing campaigns and over promising final products Hi Fi Rush dropped with none of that and surprised and delighted gamers and let the game do the talking. The music is a special touch along with the gameplay to match the cinematics kept me highly engaged and it brought me back to my childhood days of watching Saturday morning cartoons.The talent at Tango could have a serious crack at a new Scott Pilgrim vs. the World with this aesthetic and format and it would be welcomed with open arms. I hope everyone tries this gem out its a solid, creative and wonderful additional to an already highly diverse game pass library.",2,3,0.6666666666666666
Zacky_Jones,http://www.metacritic.com/user/Zacky_Jones,"Jan 29, 2023",10,Positive,"Jogo maravilhoso, prometeu nada e entregou tudo! To amando demais!!! Gameplay frenética, ost perfeita, dublagem ótima. Obrigado Hi-fi Rush por salvar meu fds",2,3,0.6666666666666666
oscar2503,http://www.metacritic.com/user/oscar2503,"Jan 27, 2023",10,Positive,"Dejando de lado el asqueroso Review Bombing por parte de gente que no ah ni probado está joya, es un título de 9.5 a 10, una maravilla y el primer contendiente a GOTY del año 2023, las mecánicas, gameplay, carisma, la banda sonora, la animación, todo destaca, XBOX en estado puro, genial, divertido, un juego para disfrutar de principio a fin.Machaca a tus enemigos y déjate llevar por el ritmo, esto es Hi-fi Rush",2,3,0.6666666666666666
StrifeSephiroth,http://www.metacritic.com/user/StrifeSephiroth,"Jan 27, 2023",10,Positive,Posiblemente el mejor video juego de ritmo en plataforma alguna. Altamente romendado.,2,3,0.6666666666666666
Komainu85,http://www.metacritic.com/user/Komainu85,"Jan 29, 2023",10,Positive,"Fantastic game, something really different. Very high quality game, loving the art style in this.",2,3,0.6666666666666666
BerryKandy,http://www.metacritic.com/user/BerryKandy,"Jan 26, 2023",10,Positive,"Juegazo y mas por como hiso llorar a mucho fanboy.No me llamaba la atencion pero cuando lo probe en GamePass me encantó, NO PREGUNTES MEJOR PRUEBALO TU MISMO, LA PRENSA ES INUTIL.",2,3,0.6666666666666666
Tyrael572,http://www.metacritic.com/user/Tyrael572,"Jan 27, 2023",10,Positive,"Very cool game, nice style and gameplay. The game is quite filled with jokes and humor, suitable for children and adults. The rhythm is also very cool in the game.",2,3,0.6666666666666666
Jon_snow_pant,http://www.metacritic.com/user/Jon_snow_pant,"Jan 27, 2023",10,Positive,This game is so refreshing and reminds me of the good old days on dreamcast the graphics. Music. Characters levels hands down a must own and an amazing job by xbox and bethesda,2,3,0.6666666666666666
BanjoBoox,http://www.metacritic.com/user/BanjoBoox,"Jan 27, 2023",10,Positive,I was going to leave my honest review here but as fanatics are already attacking the game for not being on their favorite platform I'll leave my 10/10 Incredible game just play for sure one of the best of the Year.,2,3,0.6666666666666666
Panconbasura,http://www.metacritic.com/user/Panconbasura,"Jan 26, 2023",10,Positive,An absolute blast! So refreshing! The jet grind radio/Dreamcast era game we have been waiting for. Must play!,2,3,0.6666666666666666
BenFauWriter,http://www.metacritic.com/user/BenFauWriter,"Jan 28, 2023",10,Positive,"Good music and combat, beautiful graphics, fun and original. This is exactly what a new game should be in 2023!",2,3,0.6666666666666666
Tecnomancebo3k,http://www.metacritic.com/user/Tecnomancebo3k,"Jan 29, 2023",10,Positive,"Sassy, shameless and funny. Graphics made it for me, OST is legendary and gameplay si so addictive. Just hit play and have fun!",2,3,0.6666666666666666
malfaili,http://www.metacritic.com/user/malfaili,"Jan 26, 2023",10,Positive,"A very beautiful game, and remember, the greater the skill and mastery of fighting, the greater the enthusiasm",2,3,0.6666666666666666
Kitoalarco,http://www.metacritic.com/user/Kitoalarco,"Jan 27, 2023",10,Positive,"Maravillos en lo visual, dinámico, entretenido y muy alegre.Excelente en todo sentido ""60 fps en 4k"".",2,3,0.6666666666666666
Ghaithk,http://www.metacritic.com/user/Ghaithk,"Jan 27, 2023",10,Positive,"The game is really fun and enjoyable, the music, and te combos are really cool.",2,3,0.6666666666666666
Wachimberry,http://www.metacritic.com/user/Wachimberry,"Jan 27, 2023",10,Positive,"It's a very fun game, it reminds me of old games and surprise presentation makes it feel better.",2,3,0.6666666666666666
Bryantabares,http://www.metacritic.com/user/Bryantabares,"Jan 27, 2023",10,Positive,"Great game, great artistic design, awesome gameplay! Its fresh idea is awesome timing hits with rythm and rock, besides is very funny.",2,3,0.6666666666666666
Cayde16,http://www.metacritic.com/user/Cayde16,"Jan 27, 2023",10,Positive,"Such a great game!  Not an art style I usually care for, but in this game I have to say they've pulled it off flawlessly and the integration of music into the actual gameplay, not just ambience, is absolutely INTOXICATING!!  MUST PLAY!!",2,3,0.6666666666666666
sergioodoardi,http://www.metacritic.com/user/sergioodoardi,"Jan 26, 2023",10,Positive,Simply one of the best games of this year. Artwork looks beautiful and the soundtrack is amazing. Totally recommended.,2,3,0.6666666666666666
psychomantis39,http://www.metacritic.com/user/psychomantis39,"Jan 28, 2023",10,Positive,"Um jogo que veio do nada, e que é bastante simples - tanto nos gráficos, quanto na história e no gameplay. E mesmo assim, consegue ser melhor que muito triple A lançado, talvez por essa mesma simplicidade. Uma mistura de Sunset Overdrive com a nostalgia de jogos do PS2 e Xbox 360, aquela vibe de só querer ser um jogo mesmo, e não um filme que se leva super a sério. Algo simples e divertido, e até nostálgico, bem legal.",2,3,0.6666666666666666
Grandsuno,http://www.metacritic.com/user/Grandsuno,"Jan 27, 2023",10,Positive,"Beautiful graphics, fun gameplay and it’s has loveable characters with great humor.",2,3,0.6666666666666666
Seth117,http://www.metacritic.com/user/Seth117,"Jan 27, 2023",10,Positive,"HI-FI RUSH veio do nada e surpreendeu a todos. A história é excelente com personagens carismáticos e boas piadas. O jogo é um Hack and Slash rítmico, parecido com o Metal: Hellsinger, onde você ganha mais pontos e da mais dano se seus golpes estiverem no ritimo da música. Falando em música a trilha sonora é incrível, com músicas originais, feitas para o jogo, e músicas de bandas de rock como o Nine Inch Nails. o jogo é visualmente bonito graças ao seu visual cartoon muito bem feito, principalmente nas cutscenes que são muito bem animadas. No geral HI-FI RUSH é um jogo excelente com um combate excelente, história excelente, visual excelente e MÚSICA EXCELENTE. 10/10 recomendo MUITO. E ainda tem no game pass e xcloud, O QUE VOCÊ ESTÁ ESPERANDO PARA JOGAR ESSA MASTERPEÇA?!",2,3,0.6666666666666666
PoneysTristes,http://www.metacritic.com/user/PoneysTristes,"Jan 26, 2023",10,Positive,Play$hits revoltados pq não conseguiram sabotar o Xbox dessa X. Rindo litros aqui vendo meia dúzia de gatos pingados dando 0 inutilmente kkkkk,2,3,0.6666666666666666
megagon,http://www.metacritic.com/user/megagon,"Jan 27, 2023",9,Positive,"Amazing game!In a world full of AAA games whit astonishing graphics, with bad writing. This game is such a fresh air to breath.Narrative is good.The humor is very well implemented.Love the comic aesthetic. Reminds me of a game i played when I was a kid, Donald duck PK.It's easy to keep the rhythm in battles. At least in normal difficulty mode.The game is polished at launch.For me this game is a GOTY contender, at the indie category.",2,3,0.6666666666666666
MisaelPro,http://www.metacritic.com/user/MisaelPro,"Jan 27, 2023",7,Mixed,"Le doy un 7.5 el juego no esta mal para costar 30dlls, pero tampoco es la gran cosa, al pasar el timepo la muscia y las mecanica se vuelven un poco repetitivas.",2,3,0.6666666666666666
Marcao_thebest,http://www.metacritic.com/user/Marcao_thebest,"Feb  1, 2023",10,Positive,"Simplesmemte viciante, é um jogo com belos gráficos  e animações muito bem feitas, e sem falar no som do jogo que nos leva a sentir o ritmo das batidas. Os desenvolvedores estão de parabens.",2,3,0.6666666666666666
RageGameing,http://www.metacritic.com/user/RageGameing,"Jan 26, 2023",10,Positive,One of the greatest xbox console exclusives ever great combat great story great upgrades 10 out of 10,3,5,0.6
Gallbond,http://www.metacritic.com/user/Gallbond,"Jan 26, 2023",10,Positive,"Прекрасная стилизованная графика, отсутствие каких-либо багов, замечательная боёвка и хороший сюжет. Просто прекрасная игра, особенно для геймпасса, игру даже покупать не надо",3,5,0.6
MzC_BR,http://www.metacritic.com/user/MzC_BR,"Jan 27, 2023",10,Positive,"Incredible game, pure rock and roll. A mix of platform, rythm and combat. The bosses are amazing to fight.",3,5,0.6
alivescorpion1,http://www.metacritic.com/user/alivescorpion1,"Jan 26, 2023",10,Positive,"It’s a surprise hit (and launch). Art style reminds me of sunset overdrive. Really liking this, hope it starts a franchise of some sort.",3,5,0.6
brunoscopel,http://www.metacritic.com/user/brunoscopel,"Jan 26, 2023",10,Positive,"An amazing surprise coming out of nowhere. Hi-fi Rush demonstrates the creative freedom that Xbox Studios allows in your units that really have the will and talent to deliver something completely unexpected, from a studio whose genre was always expected be ""horror"". Fun a lot, great gameplay, soundtrack, charismatic characters and incredible graphics once again prove that video games don't need to have modeling close to reality, to be classified as good. Remarkable!",3,5,0.6
VM5M,http://www.metacritic.com/user/VM5M,"Jan 26, 2023",10,Positive,"Boa surpresa, jogo simples, super divertido ao som de uma banda sonora soberba.",3,5,0.6
Ggg1,http://www.metacritic.com/user/Ggg1,"Jan 26, 2023",10,Positive,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,3,5,0.6
aleviland,http://www.metacritic.com/user/aleviland,"Jan 26, 2023",10,Positive,Super videojuego ha sido una grata sorpresa por parte de tango se disfruta como juegos Jet Set Radio y Sunset overdrive,3,5,0.6
pedriran,http://www.metacritic.com/user/pedriran,"Jan 26, 2023",10,Positive,This is a videogame in it's pure state. Nostalgic and classic with some modern gameplay aspects. Simply brilliant.,3,5,0.6
FabioAndrade16,http://www.metacritic.com/user/FabioAndrade16,"Jan 26, 2023",10,Positive,"Uma surpresa fantástica, gameplay viciante, visual lindo, performance perfeita e som sem palavras. Na verdade minha nota seria 9,6 mas como só pode ser números inteiros optei por 10.",3,5,0.6
ElChapo97,http://www.metacritic.com/user/ElChapo97,"Jan 26, 2023",10,Positive,"Magnífico Juego mecánicas muy buenas , buen doblaje tanto como en Español Latino e Inglés , Banda sonora pegajosa y disfrutable , Realmente es un juego adictivo y se va convertir en uno de los mejores titulos para jugar en lo que va de este año 2023 Sin duda no te lo puedes perder",3,5,0.6
Nlvassassin,http://www.metacritic.com/user/Nlvassassin,"Jan 26, 2023",10,Positive,"This game is a breath of fresh air. I found myself bobbing my head to the tracks and even standing up from time to time to dance a bit. Yes I'm a grown man, ahhh don't tell. Why are u still here go play this now!",3,5,0.6
SilvuGB,http://www.metacritic.com/user/SilvuGB,"Jan 27, 2023",10,Positive,Hi-fi Rush came out of no where to steal my time! This is a rather addictive and enjoyable game which is lighthearted and fun.I have as much rythem as a box of pineapples falling down the stairs but I find myself tapping along to things even whilst I'm not playing the game.The vibrancy and gameplay from the developer of 'The Evil Within' is an excellent example of the versatility from this outstanding studio.This is a must play game!,3,5,0.6
X50,http://www.metacritic.com/user/X50,"Jan 26, 2023",10,Positive,"Jogo fantástico, uma grata surpresa que apareceu do nada. Recomendo a todos.",3,6,0.5
Talion87,http://www.metacritic.com/user/Talion87,"Jan 26, 2023",9,Positive,"What a great game ... A mix of jet set radio, Sunset overdrive and devil may cry..Tango somehow mixer this parts and made a fun game..",3,6,0.5
Chress,http://www.metacritic.com/user/Chress,"Jan 26, 2023",10,Positive,"Beautiful and fun game, you can play that you will like it a lot, any criticism of this game is just the envy of the users of the blue platform.",2,4,0.5
fielzao,http://www.metacritic.com/user/fielzao,"Feb  1, 2023",10,Positive,"um jogo que surpreende em jogabilidade e visual, parabens, recomendo a aquisição deste jogaço.",2,4,0.5
AWESOM-0,http://www.metacritic.com/user/AWESOM-0,"Jan 26, 2023",10,Positive,This game is amazing on all levels from the release to the gameplay! Well done Tango,2,4,0.5
Im6four,http://www.metacritic.com/user/Im6four,"Jan 27, 2023",10,Positive,"Refreshing game from tango love the art style that's reminiscent of jet set and sunset overdrive The rhythm timing isn't fairly forgivable and plenty of move sets to master, we need more games like this",2,4,0.5
MarsAutumn,http://www.metacritic.com/user/MarsAutumn,"Jan 26, 2023",10,Positive,"Action packed game, with a beautiful presentation, amazing soundtrack and charming characters that make every play session a joy to experience.",2,4,0.5
Savagemanu92,http://www.metacritic.com/user/Savagemanu92,"Jan 26, 2023",10,Positive,Awesome game and a cool new world to be immersed in. The combat and sounds of the game are top notch. I would definitely like more of this game in the future,2,4,0.5
fkonradt,http://www.metacritic.com/user/fkonradt,"Jan 27, 2023",10,Positive,"Very cool, funny characters, addictive combat system and amazing music. What a surprise in Game Pass!",2,4,0.5
Gojohn505,http://www.metacritic.com/user/Gojohn505,"Jan 27, 2023",10,Positive,"Jogo sensacional, uma mistura de gênero de luta com design musical. Tudo no jogo está no ritmo. É um jogo que te recompensa por sentir o ritmo, e quando eu falo sentir eu digo isso literalmente. A escolha de Shadow drop foi uma cartada de mestre. Espero que tenha uma continuação",2,4,0.5
Keav,http://www.metacritic.com/user/Keav,"Jan 27, 2023",10,Positive,"Juegazo, nuevamente Tango nos sorprende con un excelente juego que no podrás dejar pasar, una propuesta nueva y revolucionaria, este el juego que debes jugar si quieres divertirte",2,4,0.5
dave606,http://www.metacritic.com/user/dave606,"Jan 27, 2023",10,Positive,"This game is amazing.The music, the percussion, the rhythm, the style of art are all very appetizing, and everything works perfectly.It's  a game that brought me back to my passion for gaming, and it saved me from boring AAA games. Cured my ""electronic impotence"".",2,4,0.5
gegvazq07,http://www.metacritic.com/user/gegvazq07,"Jan 27, 2023",10,Positive,This game is funny as **** adictive and fresh.. thanks Tango and Microsoft and game pass... keep innovating in bring us a new Ip... congratlations.,2,4,0.5
Diablo99,http://www.metacritic.com/user/Diablo99,"Jan 26, 2023",10,Positive,One of the greatest game i have ever played it's like sunset met jet set radio and the result is this game,2,4,0.5
darkducaz24,http://www.metacritic.com/user/darkducaz24,"Jan 26, 2023",10,Positive,Perfection...enserio tango ha demostrado ser unos expertos en la diversidad de sus juegos...Pasar de The Evil Within a esto? que magos y que arriesgados,2,4,0.5
Nikop23,http://www.metacritic.com/user/Nikop23,"Jan 26, 2023",9,Positive,"Great game. Runs well, cool visuals and art style, and the music keeps you going. I like the 2D and obstacle sections that break up the game play. My only issue is when the game forces you to play a certain way. It doesn't happen often but it's there.",2,4,0.5
Darkgabo,http://www.metacritic.com/user/Darkgabo,"Jan 26, 2023",9,Positive,"Un juego muy divertido, con un estilo gráfico muy bueno, el ritmo con los golpes a los enemigos lo mejor, un juego que demuestra que si se puede inovar, simplemente un juego para pasar un rato agradable",2,4,0.5
Zsven2,http://www.metacritic.com/user/Zsven2,"Jan 26, 2023",10,Positive,El mejor hack and slash que ha tenido Xbox en un buen tiempo refiriéndose a los exclusivos,2,4,0.5
Anonim24,http://www.metacritic.com/user/Anonim24,"Jan 26, 2023",9,Positive,Amazing little game charming art style okay story. Really enjoying it and strongly recommend it.,2,4,0.5
meyerpark,http://www.metacritic.com/user/meyerpark,"Jan 26, 2023",10,Positive,The greatest game ever made. Its has so much potential and what we remembered with Devil May Cry along with the Nero Devil Bringer grappling and Bayonetta Verses and S ranks. Peppermint has a cool Dmc Lady and Viewtiful Joe Sylvia like,2,4,0.5
Seamusmillar,http://www.metacritic.com/user/Seamusmillar,"Jan 26, 2023",10,Positive,One of the craziest game releases ever. Can't think of a time stealth dropped and is game of the year quality.,2,4,0.5
JasonGeely,http://www.metacritic.com/user/JasonGeely,"Jan 26, 2023",10,Positive,I can't resist the urge to continue playing！. This is really a phenomenal work！. We should publicize more！,2,4,0.5
FlyingMeatchip1,http://www.metacritic.com/user/FlyingMeatchip1,"Jan 26, 2023",9,Positive,This is a bright and vibrant game that is really fun to play. I never was a fan of beat style games but this one really has my attention. Kudos to Xbox for shadow dropping this on the community. I got a sense the zero scores are from the Sony Pony fans.,2,4,0.5
Marko15,http://www.metacritic.com/user/Marko15,"Jan 28, 2023",10,Positive,It's an amazing great game with great songs to jam with will you beating up enemies.,2,4,0.5
Hooded_Canuck,http://www.metacritic.com/user/Hooded_Canuck,"Jan 26, 2023",10,Positive,"This game is a Perfect 10...This game has so many things going for it.  It has hack n slash, it has 2d platformer elements after a while you even forget that it is a rhythm game.  The artwork is fantastic, and the art style and colors make it even more enjoyable to watch the cut scenes.  This game is also good for a younger audience.  Kids will love this game, it isn't difficult to get used to the controls either.  There are also training rooms for you to practice to get a better handle on the controls.  It doesn't feel like you're playing a game, it feels like you're watching a Saturday Morning 90's era cartoon.  It is a solid win for Bethesda, Tango, and MS, and Xbox.",2,4,0.5
Pepe23_,http://www.metacritic.com/user/Pepe23_,"Jan 26, 2023",9,Positive,"It's a really good game, I like the theme of rhythm and the artistic section is beautiful",2,4,0.5
Kadabass,http://www.metacritic.com/user/Kadabass,"Jan 26, 2023",10,Positive,"Es un juego demasiado entretenido, desde su estética hasta su apartado musical. Totalmente recomendado!",2,4,0.5
varimothras,http://www.metacritic.com/user/varimothras,"Jan 26, 2023",10,Positive,"A surprisingly deep combat system, a sense of humor, stylish art direction, charming characters",2,4,0.5
guihcursi,http://www.metacritic.com/user/guihcursi,"Jan 26, 2023",9,Positive,"Jogo muito divertido, apesar de não ser nada inovar, lhe garante boas horas gameplay. Dublagem, polimento perfeitos.",2,4,0.5
Caliman23,http://www.metacritic.com/user/Caliman23,"Jan 26, 2023",9,Positive,"Excelente juego, entretenido,  sin un momento de aburrimiento,  el estilo gráfico está increíble.",2,4,0.5
GamePapi,http://www.metacritic.com/user/GamePapi,"Jan 26, 2023",10,Positive,"A refreshing change of pace from the overly used formula of gaming standards now adays. Art direction is fantastic, gameplay is superb while maintaining the fun anime theme that makes you dance to the beat.",2,4,0.5
Romuloxs,http://www.metacritic.com/user/Romuloxs,"Jan 26, 2023",9,Positive,"O jogo é simplesmente incrível, uma excelente gameplay, com uma trilha sonora incrível",2,4,0.5
ichiparanoid,http://www.metacritic.com/user/ichiparanoid,"Jan 26, 2023",8,Positive,"Funny. Platforms, hack and slash, nine inch nails, Prodigy and much more. Is a game that can be a lot of fun even for people who are not used to rhythmic games. Did I already say it's very funny?",2,4,0.5
Crazedfan,http://www.metacritic.com/user/Crazedfan,"Jan 26, 2023",9,Positive,This shadow drop of a rhythm hack and slash is sooo good. Chai and 808 together is awesome. The only thing I wish this game had was a button were we run. Other then that the music The visuals and the graphics on series x are awesome!,2,4,0.5
Deathsenccs,http://www.metacritic.com/user/Deathsenccs,"Jan 26, 2023",8,Positive,"Fine game and its on Gamepass. Really cool art style, gameplay and fine story. Finally Xbox is Starting to have great new exclusives.",2,4,0.5
Unrulyaim,http://www.metacritic.com/user/Unrulyaim,"Jan 26, 2023",9,Positive,Really fun wasn't expecting it to be this good I like the gameplay plus the whole music thing makes it so much more interesting am mainly a PlayStation player but this made hop on my series x .,2,4,0.5
Xteel101,http://www.metacritic.com/user/Xteel101,"Jan 27, 2023",10,Positive,...It's an amazing gem of a game beautiful art style mechanics combat and storytelling 10 out of 10 experience and it's available on Gamepass,2,4,0.5
MrBojangels881,http://www.metacritic.com/user/MrBojangels881,"Jan 27, 2023",10,Positive,"This is a games game, its just FUN. The story, the combat, the character, the Scott Pilgrim story, and the music, all work together for an amazing experience. You can have your 10/10 super realistic, drama, cinematic movies, and a 10/10 super fun chill game which this is. I hope xbox studios lets their teams make passion projects and the games that they want to make, like this, on top of all the major cinematic serious games because if we're getting both style of games, xbox has a super bright future. THIS GAME IS AWESOME! Also, I hope Microsoft uses this style of animation a lot more because its wonderful to watch and looks like a movie. This game can easier be a tv or movie, that's how great it is and it makes me want a new Jet Set Radio more then ever.",2,4,0.5
Achiefment,http://www.metacritic.com/user/Achiefment,"Jan 27, 2023",10,Positive,Hi Fi Rush feels like a fresh take on a formula long lost to time. Even if you can't get the timing down the combat mechanics are sound. It develops the player into it's combat and traversal slowly through the game in an almost Metrovania way. It's a completely welcoming format that looks to inspire game design for years to come.,2,4,0.5
Oiram27,http://www.metacritic.com/user/Oiram27,"Jan 27, 2023",10,Positive,"Uma grata surpresa no começo do ano, uma mistura de sunset overdrive, devil may cry e uma pegada rítmica de forma orgânica na gameplay do jogo, e graças ao gamepass com uma acessibilidade incrível já que está disponível day one e principalmente pra quase todos os dispositivos xbox sx, pc e nuvem.",2,4,0.5
