source,link,date,grade,scoreType,text,upThumbs,totalThumbs,helpfulness
Hanless,http://www.metacritic.com/user/Hanless,"Jan 26, 2023",10,Positive,"Jogo magnífico, pra mim é como o manjar dos games, a realização daquilo q sempre deveria ser a essência de um jogo. Envolver, divertir e surpreender. É como voltar no tempo na época de ouro dos video-games com a beleza surreal e a fluidez dinâmica que a tango conseguiu entregar. Em tudo que hi Fi rush propõe o jogo o entrega em maestria.É muito raro nos dias de hoje um jogo com essa concepção, inovar; longe de gráficos ultra realista, mundos abertos enormes, ou montanhas de objetivos no mapa para o jogador concluir, hi-fi rush se molda a passado para trazer aos jogadores uma experiência nostálgica do que os jogos já foram outrora...Um salve para o grupo de pessoas pobres com PCs ruins 5.0!!!!",1,2,0.5
Jaydubss,http://www.metacritic.com/user/Jaydubss,"Jan 26, 2023",10,Positive,"Great game definitely better than anything Sony has dropped recently. The visuals are amazing, a must have for sure!",1,2,0.5
JTSamurai,http://www.metacritic.com/user/JTSamurai,"Feb  8, 2023",10,Positive,I LOVE THIS GAME! I LOVE THIS GAME! I LOVE THIS GAME!!!!!!!!! I LOVE THIS GAME!!!!!!!!!!!! Thank you Tango Gameworks and Bethesda for such a BEAUTIFUL GAME! WHAT A MASTERPIECE!,1,2,0.5
DuFF_Infantry,http://www.metacritic.com/user/DuFF_Infantry,"Feb 14, 2023",7,Mixed,"Brilliant in its simplicity. Leaves a bit to be desired in terms of repetitiveness and overall love towards the end of the game. Very solid rhythm game. 1st half 9/10, 2nd half of game 6/10. Overall I'd give it 7.5/10.",1,2,0.5
shrikey23,http://www.metacritic.com/user/shrikey23,"Feb 15, 2023",7,Mixed,This game is cool looking and kind of fun but the beginning is very painful with all the training and the tips.  I just want to play the game but I keep getting interrupted by more tips.  I am not really sure what the story is and it seems like the rhythm part you can just kind of skip if you want.  This seems like a lot of gloss but in the end this game is just kind of exhausting. I will play later.,1,2,0.5
MetacriticOnur,http://www.metacritic.com/user/MetacriticOnur,"Jan 26, 2023",8,Positive,"excellent[ ek-suh-luhnt ] adjectivepossessing outstanding quality or superior merit; remarkably good.",2,5,0.4
crazypantsus,http://www.metacritic.com/user/crazypantsus,"Feb  3, 2023",0,Negative,"im not a hack n' slash guy, neither a Rythm games guy, but this game is so wlel made, from the designs, to the audio and a huge amount of polish on the combat system makes this a literally flawless game. so close to perfection its just unfair not give it a 10/10...",1,3,0.3333333333333333
Kauank,http://www.metacritic.com/user/Kauank,"Jan 27, 2023",7,Mixed,"Totalmente overrated, jogo normal, nada de revolucionário como uns emocionados por ai estão dizendo.",1,4,0.25
Nintengod2873,http://www.metacritic.com/user/Nintengod2873,"Jan 26, 2023",10,Positive,El juego es simplemente disfrutable es algo fresco y que te hace alegrar seguir jugandolo,1,4,0.25
vyntecejotagea,http://www.metacritic.com/user/vyntecejotagea,"Jan 26, 2023",10,Positive,A real game… props to the creators! Beatífico and happy game! Aws!!!!!!!!!!,1,4,0.25
LittleBobbyTV,http://www.metacritic.com/user/LittleBobbyTV,"Feb  2, 2023",1,Negative,"Hi-Fi Rush is an example of a game that LOOKS like it should be great, so people assume it is. While the game is visually stunning, the gameplay is one-note, the voice acting is mediocre, the dialogue is awful, and the story is so cliche that I upset myself thinking they would actually take an interesting turn near the start of the third act of the story, but they failed miserably and then I remembered what game I was playing. Setting your game up to be an action rhythm game is such and interesting idea that they do NOTHING with. It literally boils down to “play on the beat”. The beat never changes. The time signature never changes. You can’t come up with your own rhythms to make combos. It’s literally “here’s a small list of moves that make combos if you press this short combination”. The second I realized you wouldn’t have any personal expression in your gameplay, I was bored. Then I continued with this travesty of a game until the ending because I figured it had to get better. It doesn’t. Every fight, the whole momentum of the game stops, and the enemies show up and posture for 2 seconds before anything happens. Then, if you defeat those enemies, a short cutscene plays in the middle of every wave and the enemies show up and posture. This happens, EVERY SINGLE TIME. And as you’re running through a stage, your companions will chime in with something or other every 10 seconds the ENTIRE GAME. “Use the generator, Chai”, “I can break that door, Chai”. Non stop. All game. And let’s not forget the AWFUL platforming. Chai jumps up and down like he’s made of lead. I haven’t felt platforming this bad since early PS1 games, and I’m not very sure it was that bad back then. Its safe to say that I hated every second of this game from about the 2 minutes mark of actual gameplay. For a game that everyone is raving about, I think it’s an absolute joke of a game with wasted potential, annoying characters, a bad story, and stale gameplay. Good thing this is on Game Pass, but even then it’s got a 5% completion rating. Makes me think that people don’t really care for it as much as they claim. And that would make sense. It’s bad.",1,4,0.25
HuggieWuggies,http://www.metacritic.com/user/HuggieWuggies,"Feb  3, 2023",0,Negative,"Another Tango gem, give some vibes of GOD HAND from back in the xbox,ps2, gamecube era",1,5,0.2
Xboxgamer1,http://www.metacritic.com/user/Xboxgamer1,"Jan 27, 2023",4,Negative,Developer and Xbox gets props for Gamepass drop and art style but after hour it got repetitive and boring. I had to put it down and went back to Monster Hunter Rise,4,38,0.10526315789473684
George999,http://www.metacritic.com/user/George999,"Jan 27, 2023",0,Negative,"Cringe dialogue, dated repetitive gameplay. Definitely not a reason to buy an Xbox",3,36,0.08333333333333333
HaruX,http://www.metacritic.com/user/HaruX,"Jan 27, 2023",0,Negative,"Boring game, bad graphics, bad gameplay, bad story, too short, bad imitation of sunset overdrive.",3,39,0.07692307692307693
Crorreo,http://www.metacritic.com/user/Crorreo,"Jan 26, 2023",1,Negative,"the game fails in many things, the lack of optimization is the order of the day, with constant fps drops",3,52,0.057692307692307696
Dubidoo,http://www.metacritic.com/user/Dubidoo,"Jan 26, 2023",0,Negative,It looks like a ps3 game. And the gameplay itself is generic af. But its free on Gamepass,2,37,0.05405405405405406
Drazeann,http://www.metacritic.com/user/Drazeann,"Jan 26, 2023",1,Negative,"el juego necesita remover denuvo, no se porque a estas alturas siguen usandolo cuando solo empreora todo",2,38,0.05263157894736842
Sun3030,http://www.metacritic.com/user/Sun3030,"Jan 26, 2023",1,Negative,Hi-Fi Rush a copy and paste ryhythm combat game that's been done countless times before nothing new here. Some cared for the sounds and music and it is a rhythm but its a rhythm game  that's been done many times before and done better by others. The game kinda ran laggy for me on my Xbox Series S and it being a rhythm game not good! They should able to fix the lag but fixed or not when i put time into the game it was a problem. This game for me was no more than Game Pass filler that I wouldn't recommend it even in the 5 bin at Game Stop or anywhere else. Huge disappointment for  Microsoft Zinnimax cartoony game they must do better.,1,35,0.02857142857142857
Quadity,http://www.metacritic.com/user/Quadity,"Jan 26, 2023",0,Negative,"Very boring tbh. Decided to give it a shot, after seeing the overwhelmingly positive reviews. What a chore to sit through, just mashing a button in sync with a little circle indicator on screen.",1,36,0.027777777777777776
Jkim_07,http://www.metacritic.com/user/Jkim_07,"Jan 26, 2023",0,Negative,"Repetitivo, tango viene de hacer juegos de verdad y terminar con esto ya es triste",1,36,0.027777777777777776
Necometa,http://www.metacritic.com/user/Necometa,"Jan 26, 2023",0,Negative,"Sinceramente es aburrido y malo, esta lleno de errores y bugs! Una hora le di jugando y la verdad es otro juego que ni a calidad indie decente llega.",1,44,0.022727272727272728
tenow,http://www.metacritic.com/user/tenow,"Feb 10, 2023",3,Negative,"Basic story, childish humor, most of the music is so generic that it doesn't inspire me to keep the rhythm. I spent the game annoyed and consciously counting the beat in my head trying to press buttons on time. There is no drive here for me. The only positive thing about the game is several story cutscenes that are well produced. I love good rhythm games, this is not one of them.",0,5,0.0
oneSaint,http://www.metacritic.com/user/oneSaint,"Feb  4, 2023",0,Negative,Can’t get past the tutorial. The beat matching system is broken. Needs a skip button.,0,4,0.0
ultima67,http://www.metacritic.com/user/ultima67,"Jan 30, 2023",0,Negative,Bad game it's cringe as **** this is worse than actual saturday morning cartoons because at least those are fun to watch,0,18,0.0
Ramosposa,http://www.metacritic.com/user/Ramosposa,"Jan 26, 2023",10,Positive,"This game's awesome! I got vibes from Devil May Cry mixed with a rythm game. Games nowadays don't release like this. No bugs, no issues, excelent performance, way to go!",0,2,0.0
thekira78,http://www.metacritic.com/user/thekira78,"Jan 27, 2023",10,Positive,"Grande surpresa! Apesar de já ter me interessado pelos trailers, quando joguei foi vício a primeira jogatina. Vale muito a pena com certeza! Melhor que muito lançamento de grande porte por aí.Inclusive, esse tipo de lançamento, poderia ser padrão Xbox daqui pra frente. Para que a mídia não fosse capaz de minar o desempenho dos jogos, afim de favorecer marcas.Nota 10!",0,2,0.0
AlvaroTrainer,http://www.metacritic.com/user/AlvaroTrainer,"Jan 31, 2023",0,Negative,"Sobrevalorado a más no poder, es un juegazo pero la gente me lo ha quemadl, superenlo",0,7,0.0
RawLong,http://www.metacritic.com/user/RawLong,"Jan 27, 2023",0,Negative,Bu oyun beni gerçekten .ok şaşırttı. Oyun bugün gamepass'te dediklerinde ben afallamıştım geldiği gibi indirdim oyunu. Görsel tarzı oyunun çocuklara hitap ettiğini düşündürtsede oyun gerçek manada çok iyi. Vuruş hissi ve müzikleri gerçektende oynayanı havaya sokuyor. Benim gibi Hack And Slash oyunlarında pek iyi olmayan biri bile harikulade kombolar çıkartabiliyor ve bu gerçekten çok ama çok zevkli. Oyunu oynayacaksanız mutlaka kulaklık takın bence oyunun tadı iki üç kat artıyor. Hack And Slash oyunu özlemişiz be!,0,24,0.0
XionSoul,http://www.metacritic.com/user/XionSoul,"Jan 28, 2023",0,Negative,"Al cabo de media hora te aburres. Lastima que la prensa no recibió la copia para evaluar previamente. Por suerte regalan el juego en el GP para no comprarlo, es lo único bueno. Jugar y no comprar. Para tener un año de sequía peor es nada.",0,13,0.0
Punccch,http://www.metacritic.com/user/Punccch,"Jan 29, 2023",0,Negative,a crooked game with terrible graphics and mediocre gameplay nothing remarkable compared to dmc the plot is not about anything,0,13,0.0
Diogo708,http://www.metacritic.com/user/Diogo708,"Jan 28, 2023",0,Negative,"Jogo maravilhoso, leve e legal!! jogo incrivel para simplesmente jogar e relaxar, musicas incriveis e ainda veio dubladinho em pt br.",0,13,0.0
Tommano,http://www.metacritic.com/user/Tommano,"Feb  3, 2023",0,Negative,A game that steals from everyone including jet set radio and devil may cry. Most unoriginal title of the year with none of the depth. The cringe dialogue is the nail in the coffin.,0,3,0.0
Skeletor94,http://www.metacritic.com/user/Skeletor94,"Jan 26, 2023",10,Positive,"Gran juego me encanto de principio a fin, tiene un buen sistema de combate y ademas una excelente musica, no defrauda una vez que lo pruebas, un aplauso a los que hicieron este maravilloso juego",0,2,0.0
Punchiks,http://www.metacritic.com/user/Punchiks,"Jan 29, 2023",0,Negative,one of the worst children's games with ugly graphics and combat system realy bad game,0,15,0.0
shin777,http://www.metacritic.com/user/shin777,"Jan 29, 2023",0,Negative,"Cant play the game on steam deck outside home cause game uses denuvo, plus the slutter it  is causing.... Refunded sadly :(",0,8,0.0
DHarland,http://www.metacritic.com/user/DHarland,"Jan 30, 2023",1,Negative,"Worth about $5 or the cost of those mobile android games you pay a little money, no more than that. Framerate is janky, graphics are poor. Content is extremely light. Save your money",0,9,0.0
RYOHZK,http://www.metacritic.com/user/RYOHZK,"Feb  8, 2023",0,Negative,Aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaammmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm,0,3,0.0
alezzzzzzzzz,http://www.metacritic.com/user/alezzzzzzzzz,"Jan 26, 2023",10,Positive,The game is an absolut jam to listen and play to would recommend this any day,0,2,0.0
AtomosFabian,http://www.metacritic.com/user/AtomosFabian,"Feb  7, 2023",1,Negative,"A mitad de camino en el mundo de los juegos de ritmo, se hace muy repetitivo, esta bien para pasar un rato pero sus 10 horas son muy monótonas.",0,4,0.0
Pockeey,http://www.metacritic.com/user/Pockeey,"Jan 30, 2023",0,Negative,I tried it and absolutely hated it. This is probably the worst Indie Game I've ever played,0,10,0.0
Molder,http://www.metacritic.com/user/Molder,"Jan 26, 2023",10,Positive,Loving this game. So fun with nostalgic feels of games we loved from my younger days. Thanks for this gem. Even though it's in Gamepass it's worth my purchase.,0,1,0.0
Grakulm1,http://www.metacritic.com/user/Grakulm1,"Jan 26, 2023",10,Positive,"What's there to say that wasn't said already. Perfect music, innovative gameplay and a very happy atmosphere",0,1,0.0
ITzKaua24K,http://www.metacritic.com/user/ITzKaua24K,"Jan 27, 2023",10,Positive,"Jogo incrível, em meio a tantos lançamentos com gráficos realistas surge este game, com gráficos cartoonista e personagens extremamente carismáticos, além de ter uma das melhores dublagens em jogos. O game mostra que foi feito com cuidado e não as pressas como lançamentos recentes. O que destaca ele dos demais, é a sua jogabilidade que mistura ritmo com outros gêneros, uma verdadeira obra de arte",0,1,0.0
adanX,http://www.metacritic.com/user/adanX,"Jan 27, 2023",5,Mixed,"This game is awesome and it brings me back, way back. Must play!! Miss games like these bow a days. Good to see and loving it.",0,6,0.0
Lukaryo,http://www.metacritic.com/user/Lukaryo,"Jan 28, 2023",0,Negative,"Excelente, me pegou completamente de surpresa, jogabilidade extremamente divertida e com um estilo de arte bem interessante.",0,7,0.0
Rick2077,http://www.metacritic.com/user/Rick2077,"Jan 31, 2023",0,Negative,"Me recuerda a una epoca donde lo principal era la diversion , no colocarte en la cara un cartel de cajas de botin antes de iniciar un juego, con este titulo tengo fe de que vendran mas propuestas parecidas.",0,3,0.0
Airon24766,http://www.metacritic.com/user/Airon24766,"Feb  1, 2023",0,Negative,"La copia de no straight roads, y la mezcla de varios juegos pasados.Podrá ser jugable pero no es. Nada del otro mundo.",0,3,0.0
saplign,http://www.metacritic.com/user/saplign,"Feb  1, 2023",6,Mixed,i review this ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎,0,1,0.0
Celio137,http://www.metacritic.com/user/Celio137,"Feb  2, 2023",0,Negative,"Uma das melhores surpresas que a microsoft já fez, simplesmente 10/10! Gameplay fluida, animações lindas, direção de arte magnifica, trilhas sonoras incríveis",0,3,0.0
Likememelikemem,http://www.metacritic.com/user/Likememelikemem,"Feb 19, 2023",1,Negative,"This silly little game gave me depression I do not like it at all!!! Please stay away from this game if you have good life",0,2,0.0
kozzy420,http://www.metacritic.com/user/kozzy420,"Jan 28, 2023",10,Positive,"Wonderful game that has fantastic gameplay, awesome combat, killer soundtrack, Slick controls and a fun factor that is very high. Think of the movement of Sunset Overdrive, with the combat of DMC, along with many of its own great elements such as its killer Soundtrack, awesome movement, great combat and perfect controls. Played 2 hours on Steam so far and 2 hours on gamepass. Positives:- Great combat- Good gameplay- Stellar Soundtrack- Controls are very well done- Animations are good- The bosses are a blast- Graphics- Art Design is so well done, very easy on the eyes- The best use of Rhythm based gameplay yet!- Performance is very very good- Good voice acting Negatives:- It should cost me money :)- The writing at the very start isn't that great but it gets better as the game goes, not bad. Its a wonderful Gumbo Pot mix of Sunset Overdrive, DMC and many of its own elements. Feel the vibe, kick some butt and enjoy this wonderful surprise of a game. Well done to the devs and also Microsoft/Bethesda for keeping this hush, hush and then dropping it the same day they announce it, its got alot of people talking about it. Tried it on gamepass, had a blast so wanted to get a copy on Steam for my Steam Deck. Two Big thumbs ups, way to early in the year for GOTY talk but I will say this, I am 99% sure that this game will be in my Top 10 come end of the year, without a question.",0,0,
Jusalilpanda,http://www.metacritic.com/user/Jusalilpanda,"Jan 28, 2023",10,Positive,"I was unimpressed by the Developer_Direct launch. Oh, Bethesda? Ok... I was not disappointed. Huge attention to detail in the animations and world-building. Tight controls, great music, fun characters. Deep combat system that there were plenty of (optional) tutorials to onboard me nicely. I'm massively impressed. An utterly delightful yank into popping rock glory!",0,0,
The_Man_With_No,http://www.metacritic.com/user/The_Man_With_No,"Jan 30, 2023",6,Mixed,"I don't think there's ever been a more mid-game, $30 is the smart price, but this game is not a 10, it is not a GoTY contender, and it isn't anything special or memorable, by this time next month, no one will be talking about it because the game has meh replayability. The hype for this game is a lie, it's a 7 at best, but after chapter 7's mediocre self and all the unnecessary hype, it's at a 6 for me.",0,0,
lonewolf3264,http://www.metacritic.com/user/lonewolf3264,"Jan 27, 2023",10,Positive,"Such style , such flair, such character , such great music , such great rhythm based combat .Devil may cry married your favourite rhythm game and this was the lovechild. Except it's also a special child with it's own vibe. SOOO fresh / original which is a rarity these days. Highly recommend. Ignore fanboys posting trash reviews out of jealousy. A great game deserves to be recognised even if it isn't on your platform: this is the true gamers game code (those of us who genuinely love video games).",0,0,
sacreo,http://www.metacritic.com/user/sacreo,"Jan 27, 2023",10,Positive,"This game is a vibe and a half. Beautiful graphics, incredible sound design, a genuinely unique take on the character action genre, and a lovable cast of characters.",0,0,
Sminky,http://www.metacritic.com/user/Sminky,"Mar 19, 2023",10,Positive,"A true joy. It has fun kinetic combat, along with great hart and humour in it's story right until the end. It is also the perfect length, something that is all to rare now. The only downside is that this for me was the final straw in considering PCGamer reviews still credible :(",0,0,
Rolgudiel,http://www.metacritic.com/user/Rolgudiel,"Jan 26, 2023",10,Positive,"Buenisimo papis. ayer lo baje con gamepass, 144 fps solidos bien optimizado y cargado de personalidad.",0,0,
X50,http://www.metacritic.com/user/X50,"Jan 27, 2023",10,Positive,"Jogo muito divertido e bem feito, foi uma grata surpresa para mim que não esperava nada desse jogo após ver o trailer. Recomendo a todos.",0,0,
heosbupa,http://www.metacritic.com/user/heosbupa,"Feb  1, 2023",10,Positive,"Muy bien juego, me recuerda la época de los juegos divertidos si cosas complicadas",0,0,
funyunknight,http://www.metacritic.com/user/funyunknight,"Jan 27, 2023",10,Positive,"Tango Gameworks just dropped a banger out of the blue. I wish more game developers would drop games so quickly after announcing them. I hate the long waits! What a great game though, also beautiful art in it. Awesome content for Game Pass!",0,0,
conkerfale,http://www.metacritic.com/user/conkerfale,"Jan 28, 2023",10,Positive,太好玩了，强烈推荐，完全停不下来，即使动作苦手，也能玩得尽兴，这是非常难得的，今年最大的惊喜，全程燃爆，BOSS战超然，又重新燃起了我对电子游戏的兴趣~~~！！！,0,0,
Victor2202,http://www.metacritic.com/user/Victor2202,"Jan 26, 2023",10,Positive,Posso dizer com toda certeza que é um dos melhores jogos já lançados para o Xbox Game Pass,0,0,
Midget007,http://www.metacritic.com/user/Midget007,"Jan 30, 2023",10,Positive,The game is an easy 10.  GOTY for sure.  Most fun I've had this gen by a mile.,0,0,
ThyagoFelipe,http://www.metacritic.com/user/ThyagoFelipe,"Jan 31, 2023",10,Positive,"Jogo da hora feito por japa do mesmo criador do Resident Evil incrivel!!!!!!!!!!!mesmo q tenho playstation e sou do Play,esse jogo começou o ano bem do Xbox,brevemente terei um Pc,essa geração ñ compensa em consoles,ja q vai pro Pc mesmo.",0,0,
Pietrofonix,http://www.metacritic.com/user/Pietrofonix,"Jan 30, 2023",9,Positive,"Awesome game with stunning animations, a great soundtrack and an amazing action/rhythim combat system. This game is really good and enjoyable. It's been a while since I had such a very pleasant experience",0,0,
antoniomit,http://www.metacritic.com/user/antoniomit,"Jan 28, 2023",10,Positive,"Es increible! Asi si, quiero mas juegos como este. Xbox nos ha sorprendido. Gracias Game Pass",0,0,
poker2621,http://www.metacritic.com/user/poker2621,"Feb 23, 2023",10,Positive,"Este juego es simplemente un joya en bruto, tanto como en el gameplay como en los visuales, este juego es un suspiro de aire fresco de la formula actual de los videojuegos, no hay ningun tipo de battle pass ni nada por ese estilo, es simplemente pagar por el juego y disfrutarlo. La banda sonora es extraordinaria y como se une al gameplay es fantastico, me parece muy bueno que tenga varias dificultades que van desde la que es perfecta para los que aun no han pulido si oído musical como para aquellos que estan practicamente locos y el corazón les late al ritmo de la musica, es un juego bien equilibrado y justo, por lo que si pierdes mucho es que eres malo y ya. Simplemente una obra maestra, espero que Tango Gameworks pueda crear proyectos como este e incluso a inspirar a otras desarrolladoras a crear juegos de este tipo. Recomendado al 200%",0,0,
MustafaTqu95,http://www.metacritic.com/user/MustafaTqu95,"Feb 27, 2023",8,Positive,لعبة جدا جميلة خصوصا التوجه الفني في اللعبة وطريقة اللعب والحوارات وخصوصا متوفر بها دعم للغة العربية وايضا الموسيقى رائعة جدا .,0,0,
LuanPCS,http://www.metacritic.com/user/LuanPCS,"Jan 27, 2023",10,Positive,"Não dava nada pelo game, no entanto fui surpreendido positivamente.Por estar no Game Pass pude jogar esse game maravilhoso.",0,0,
Bleimer,http://www.metacritic.com/user/Bleimer,"Jan 26, 2023",10,Positive,"Tenía años sin jugar un hack and slash , no recordaba lo divertido que eran, me enamoro este juego",0,0,
Gaudy,http://www.metacritic.com/user/Gaudy,"Jan 31, 2023",10,Positive,"Un juego fresco, alegre, divertido, dinámico y con mucho ritmo. Tiene un doblaje al español de lo mejorcito del mercado. Los personajes rebosan carisma y Chai es muy divertido. Es gameplay es divertidisimo y se pasan las horas voladas.La optimización es buenisima, no falla y aupa la experiencia de ritmao.  Microsoft necesita mas titulos así. Pura diversión arcade. Tiene una duración de 12 horas y es tremendamente recomendable.",0,0,
Trix122,http://www.metacritic.com/user/Trix122,"Jan 27, 2023",10,Positive,"Good game, goty 2023 candidate. Built with passion, originality and talent.",0,0,
thezombiezone,http://www.metacritic.com/user/thezombiezone,"Feb  1, 2023",10,Positive,"What an incredible game from start to finish. It’s able to keep you engaged in the gameplay because of the unique mechanics the introduce throughout the game. The rhythm type DMC combat is very fun and unique, making the entire experience feel fresh. Characters are lovable and can easily find attachment with them. 10/10 GOTY nominee",0,0,
Cyshox,http://www.metacritic.com/user/Cyshox,"Feb  2, 2023",9,Positive,"Imo a interesting, fun game. The gameplay is not unique but rather niche and Hi-Fi Rush sets a very high bar. The art style is amazing and the cutscenes are of high quality - the lowered comic-like framerate is exceptionally well done. Music is good but not really my cup of tea. All in all it's a good mix of Devil May Cry & Jet Set Radio.You can ignore the 0-1 ratings made by console warring troll accounts.",0,0,
andsobolev,http://www.metacritic.com/user/andsobolev,"Jan 29, 2023",10,Positive,"All my life became different now, I feel the rhythm after Hi-Fi Rush. Even if I just walking",0,0,
Ernest_Figueroa,http://www.metacritic.com/user/Ernest_Figueroa,"Jan 27, 2023",10,Positive,"El juego se hace muy corto. Cuando eso pasa, es porque es muy muy bueno. Recomendadísimo.",0,0,
gersix123,http://www.metacritic.com/user/gersix123,"Jan 27, 2023",10,Positive,"jogo muito bom e divertido, tango acertou demais. e tudo no gamepass de surpresa.",0,0,
MrBlue2k10,http://www.metacritic.com/user/MrBlue2k10,"Feb 13, 2023",9,Positive,"great game, tries something different, very good art style and performance, fun to play.",0,0,
FGPT,http://www.metacritic.com/user/FGPT,"Jan 27, 2023",10,Positive,Fantastic game. Totally unexpected shadow drop on GP. A fresh new take on the rhythm type with gorgeous visuals and fantastic gameplay.  This is the kind of imaginative games we want as gamers.,0,0,
playpod,http://www.metacritic.com/user/playpod,"Jan 27, 2023",10,Positive,"This game is everything I love. its a platformer action rhythm game. so many of my favorite genres. the art style of the game has so much character and is vibrant. its like a combo of jet set radio and spiderman into the spiderverse. its very unique in its own way. and i would love more games to embrace more art styles like this game has . the game play being music based changed it up so much and makes you need to focus on what is happening. paying attention to the music and enemy patterns gives are challenging but fair challenge that is interactive and fun. especially since you can upgrade yourself to get more combos and attacks. and the music itself is amazing. this game would fall apart if it wasn't and they did a great job. also a fantastic cast of voice actors are here as well. especially the main two characters. all in all the game has already made it in my top three games of the year easy. if zelda wasn't coming out it would have already been my game of the year. its FANTASTIC. and it just got dropped out of nowhere",0,0,
Joseafc1,http://www.metacritic.com/user/Joseafc1,"Jan 27, 2023",10,Positive,"Excelente ✅️  juego super recomendado, creativo, fresco e innovador y lo mejor está en gamepass ",0,0,
M4N0R4F43L,http://www.metacritic.com/user/M4N0R4F43L,"Feb  3, 2023",6,Mixed,Arte bonita e gameplay bastante fluída e divertida porém o estilo ritmo não me agradou e em tempos de DMC 5 ou Bayonetta 3 que eleveram o gênero Hack'n Slash HI-FI deixa a desejar,0,0,
Capcom_X,http://www.metacritic.com/user/Capcom_X,"Jan 26, 2023",10,Positive,increíble juego maravilloso y por supuesto un 10 y le daría más nota pero no se puede,0,0,
AleDark666,http://www.metacritic.com/user/AleDark666,"Jan 29, 2023",5,Mixed,"Está muy bien al principio, muy divertido, hasta que se quedan sin ideas a la mitad del juegos y empiezan a reutilizar mecánicas una y otra vez. De lo más aburrido y repetitivo que he jugado nunca.",0,0,
Trickveira,http://www.metacritic.com/user/Trickveira,"Jan 28, 2023",10,Positive,"Excellent game, promised nothing and delivered everything, it certainly should be nominated for some category of The Games Awards. I eat as a PC gamer, it's been a while since I've had fun with a game. This is pure video game!",0,0,
XShadowhunter,http://www.metacritic.com/user/XShadowhunter,"Jan 28, 2023",10,Positive,Jogo maravilhoso divertido!Trilha sonora perfeita e boa dublagem português BR,0,0,
ClaytonCarmine,http://www.metacritic.com/user/ClaytonCarmine,"Jan 26, 2023",10,Positive,"Hi-Fi Rush has already become the main surprise of 2023, the game combines the legacy of Sega Dreamcast and Xbox original in the face of Jet Set Radio, the legacy of XBOX ONE in the face of Sunset Overdrive, and the mechanics of Devil May Cry!I just want to take the Guitar and shout Let's Rock, in principle the main character of Hi-Fi Rush is the main Rock Star!Thank you so much XBOX Team and Maesto Mikami for giving all old gamers their childhood back, you are the best, now I'm waiting for the new Forza Motorsport and Re4 Remake!!!",0,0,
Shimmeywill,http://www.metacritic.com/user/Shimmeywill,"Jan 27, 2023",10,Positive,"Execution of a great concept done expertly with great combat flow, music, visuals, characters and dialogue.",0,0,
CaptainHowdy73,http://www.metacritic.com/user/CaptainHowdy73,"Jan 30, 2023",10,Positive,"This game takes me back to when we had such a wide-array of games to choose from apart from mainstream, AAA games. This game is much fun, addicting, and I find myself just smiling the whole time while playing. This is hands-down my 2023 GOTY so far, 10/10.",0,0,
Gor80hd,http://www.metacritic.com/user/Gor80hd,"Mar 12, 2023",10,Positive,Эта игра запала в мое сердечко. Хочется снова и снова возвращаться к любимым персонажам. Ощущение будто посмотрел фильм pixar или dreamworks.,0,0,
Cutinhanunes,http://www.metacritic.com/user/Cutinhanunes,"Jan 27, 2023",10,Positive,Jogo muito bom divertido fazia tempo que não jogava um jogo Asim o jogo parece um quadrinho pra mim e perfeito os cara teve um cuidado muito foda com o jogo ea dublagem perfeita nota 10,0,0,
Vanucci,http://www.metacritic.com/user/Vanucci,"Feb  1, 2023",10,Positive,Una descarga obligada si tienes Gamepass. Refrescante y creativo!!! Buena sorpresa del 2023 y posible candidato al GOTY 2023,0,0,
FlameHaze10,http://www.metacritic.com/user/FlameHaze10,"Jan 31, 2023",9,Positive,"Pros:- Gameplay- Combat- Music- Character- Artstyle Cons:- Short- Parry Verdict:- I just hate parry...",0,0,
MaykonDias,http://www.metacritic.com/user/MaykonDias,"Feb  3, 2023",10,Positive,"jogo muito fluido com ótimas narrativas desempenho fantástico , sempre é bem vindo um jogo inovador de alto nível.",0,0,
